Data da opinião,Nota,Título,Conteúdo
jul. de 2022,5,Maravilhosa,"Experiência maravilhosa!  A pousada não deixa nada a desejar, funcionários super receptivos e educados, café da manhã delicioso, quarto super confortável e limpo.  Recomendo a todos desfrutar desse pedacinho do céu"
jul. de 2022,3,"Bom, porém não voltaria","A pousada é legal, o quarto também, porém o café da manhã achei fraco, além disso, o chuveiro demorava MUITO para esquentar, sério, pelo menos 2 minutos com o chuveiro ligado e agua saindo para enfim começar a esquentar, a pessoa da recepção disse que era normal, pois a agua no cano estava gelada, enfim, desperdício grande de agua.... Outra questão é que tinha um bicho no teto/forro do quarto, dava pra ouvir ele correndo de um lado para o outro, arranhando etc, acabei acordando algumas vezes durante a madrugada... Até gostei, mas nao pelo preço que foi pago..."
jul. de 2022,5,Turismo,"Local muito aconchegante, bem aquecido e limpo, com boa localização. Boa roupa de cama. Ducha muito boa, excelente. Equipe de atendimento extremamente atenciosa e simpática. Estacionamento privativo muito bom."
jul. de 2022,5,Lugar encantador,"Encantada com cada cantinho da Pousada, suíte linda e aconchegante! Serviço de quarto e café da manhã maravilhosos. Excelente serviço de quarto com troca regular das Toalhas e itens de higiene, sem falar do conforto da cama de casal da suíte!"
jul. de 2022,5,Lua de mel perfeita!,"Absolutamente tudo perfeito! Vale a pena!  Ótimo atendimento em todo tempo, serviço de quarto muito bom, café da manhã maravilhoso. Pretendemos voltar à pousada , certamente consideraremos na próxima viagem."
jul. de 2022,5,Perfeito,"Local agradável, tranquilo e aconchegante, a equipe é educada e simpatica, café da manhã é  maravilhoso, a cama é confortável e uma delicia de dormir. A higiene é ótima, tudo muito limpo e cheiroso. Super recomendo e espero retornar em breve para uma nova estadia."
jun. de 2022,5,Excelente Pousada,"Pousda com ótimo custo benefício, bem localizada, quarto amplo e aconchegante, ambiente limpo, todas as vezes que saíamos ao retornar o quarto estava limpo, organizado e higienizado. Café da manha completo, funcionários atenciosos. Como sugestão, apenas melhorar o wi-fi, pois o sinal chega fraco nos apartamentos superiores dificultando o uso para trabalho, mas nada que prejudique a estadia. Certamente voltaremos mais vezes."
jun. de 2022,5,Ótimo,"A pousada é maravilhosa, cada cantinho aconchegante, lugar limpo, fui com bebê e tinha tudo oque eu precisava, berço, banheira, e não precisei pedir por nada. Os funcionários todos simpáticos, e atenciosos, adoramos a estadia. O café é perfeito, parabéns a todos os envolvidos."
jun. de 2022,5,Viagem férias,"Pousada muito aconchegante e charmosa. O café da manhã é delicioso com várias opções de frutas, pães e bolos fresquinhos. Os quartos são amplos e limpos! Os funcionários são muito atenciosos e prestativos!"
jun. de 2022,5,Estadia Perfeita,"Nossa estadia na Pousada Boro foi perfeita. Ambientes aconchegantes, café maravilhoso e delicioso, funcionarios muito atenciosos e solícitos. Primeira vez que fomos a Gramado, tivemos uma ótima experiência. Com certeza indicamos a pousada."
jun. de 2022,5,Muito Top,"Pousada top com pessoas excelentes , Recp Thiago é Sabrina são maravilhosos , o rapaz que fica a noite toda muito atencioso as meninas da copa e arrumadeiras e Sr Elton e esposa . Amamos tudo e voltaremos. café da manhã exccceeeelllleeenntteeee"
jun. de 2022,5,Cumpriu com todas as expectativas!,"Lugar muito bom. Espaços amplos, quartos muito bem equipados, limpos, arrumados, organizados. Atendimento de todos os funcionários é excelente. Todos muito educados e solícitos a qualquer momento.    O espaço verde também é lindo e ajuda muito quem possui filhos. Café da manhã ótimo, muitas opções e tudo muito delicioso.    Recomendaria sempre a estadia e certamente será minha primeira opção na próxima ida. Somente agradecer a hospitalidade. 🙌🏻"
jun. de 2022,3,Razoável,"A pousada e bem gostosa , quarto e banheiro bem limpo , café da manhã com variedades mas quase tudo repetido nos outros dias que ficamos na pousada , o proprietário um senhor nos questionou para termos que deixar a chave do quarto , sendo que em nenhum momento nós tínhamos deixado ! Lembrando que eles tem a cópia das chaves para limpeza dos quartos , então não achamos necessário ir lá na rua nos pedir para guardar as chaves na portaria !"
jun. de 2022,5,Perfeito,"Foi uma ótima experiência! Recomendo. As pessoas são atenciosas, o atendimento de gramado é perfeito! Uma ótima pousada para aqueles que querem a calmaria de um local sossegado! Acorde cedo e tenha um bom café da manhã ❤️"
jun. de 2022,5,Gramado com muito conforto!,"Nossa estadia na Pousada Boro foi excelente!  Atendimento super cordial, quarto muito confortável e com vários mimos. Desfrutamos muito a lareira e a jacuzzi.  Cafe da manhã delicioso e todos muito atenciosos.  Boa localização, recomendo!"
jun. de 2022,5,Pousada excelente!,"Recepção maravilhosa, bom atendimento, e café da manhã maravilhoso! Nos sentimos muito bem tratados e com extrema cordialidade! Nos apresentaram boas opções para fazer nos dias de chuva e nos dias de sol! Além de ser uma pousada muito limpa, possui uma ótima localização."
jun. de 2022,5,Excelente Pousada,"Excelente hospedagem, quarto fantástico Ficamos hospedados de Domingo a quarta-feira e fomos muito bem atendidos, o quarto é excelente, um café da manhã bem variado e saboroso. Um local super tranquilo para descansar e bem pertinho da avenida das Hortênsia."
jun. de 2022,5,Ótima experiência,"Excelente localização, próximo de tudo. Pousada organizada, com uma rotina bem consolidada.  Boa limpeza, ótimo café da manhã.    Gostamos bastante de modo geral da estrutura da pousada.    Com certeza quando voltarmos para gramado já temos local onde ficar."
jun. de 2022,5,Aniversário do esposo e dia dos namorados 💝,"Pousada simplesmente perfeita… acomodação confortável, café delicioso, atendimento cordial e prestativo. Decoração romântica para as datas especiais a dois… voltaria e super recomendo! Ótimo custo benefício."
jun. de 2022,5,Melhor pousada de Gramado,"Passamos a semana da nossa lua de mel na suíte queen com banheira de hidromassagem e amamos de paixão, acho que não podíamos ter escolhido um lugar melhor, lugar super romântico e aconchegante e sem contar a limpeza e o cheirinho delicioso do quarto. Café da manhã top!!! ❤️❤️❤️"
jun. de 2022,5,Excelente pousada!!,"Lugar lindo e aconchegante, nos trouxe a tranquilidade que precisávamos. O quarto superior que ficamos é super equipado, além disso possui uma sacada linda. Estava tudo ótimo, atendimento foi excelente. Já estamos nos organizando para voltar;)"
mai. de 2022,5,Excelente,"Excelente! Limpeza impecável, ótimo cafe da manhã, quarto confortável. A lareira é perfeita; não entra fumaça alguma no quarto. Atendimento muito bom e vinhos disponíveis na recepção. Local silencioso. Custo benefício muito bom. Recomendo!!"
mai. de 2022,5,Passeio a Gramado,"Pousada com ótimo atendimento, lugar calmo, conta com bom serviço de recepção e um ótimo café da manhã, voltaria sem dúvida a me ospedar na pousada e farei indicação para amigos que irão viajar para Gramado.  Estão de parabéns 👏👏👏"
mai. de 2022,5,Cleber Oliveira,"Parabens a todos envolvidos pela nossa hospedagem minha e de minha namorada , todos estão de parabens , fomos muito bem recebidos , um carinho sensassional apartamento muito bom , super recomendo e com certeza voltaremos ."
mai. de 2022,5,Impecável,"Café da manhã delicioso, limpeza impecável, muito aconchegante, excelente atendimento, funcionários educados e atenciosos, jardim encantador. Perfeito para famílias.  Super recomendamos!!!!!!!!!!!!!!!!!"
mai. de 2022,5,Bodas de Prata,"Muito bom o atendimento da pausada. Atenção dos funcionários maravilhosa, pessoas de bom astral, super dedicados. O local limpo. Um jardim encantador.......Um café da manhã maravilhoso. Super indicamos essa pousada."
mai. de 2022,5,Pousada Boro Perfeita,"Boa noite, gostaria de deixar minha satisfação q desde início da marcação da reserva até último momento o atendimento foi ímpar ( o melhor)    Quarto perfeito, roupas de cama e banho limpa cheirosa, ar condicionado funcionando e com opção da lareira, café perfeito aonde se vê q tudo é preparado com muito capricho e carinho, funcionários atenciosos. Obs q pousada estava cheia e nada fora do lugar onde se é perfeitamente notável à (ORGANIZAÇÃO)    Parabéns tds da @pousadaboro pela recepção até próximo oportunidade 🙏🏾🙏🏾"
mai. de 2022,5,"Quero voltar, e recomendo.","Venho por este meio, ressaltar que, estou extremamente satisfeita com a minha estadia. Tudo impecável, desde o check in, até o check out. Ambiente super tranquilo, receptivo e organizado.  E sobre atendimento, excelente. Recepcionista fantástica, atenciosa e engajada. As moças do café, muito caprichosas e bem atentas."
mai. de 2022,5,Viagem de lua de mel,"Ficamos hospedados dois dias na Pousada e tivemos um excelente atendimento em nossa estadia.  O quarto super limpo, tudo reformado bem  Conservado e novo.  Em nossa suíte, tinha banheira e a mesma funcionando corretamente e não tivemos nenhum problema na hospedagem.  Super indico e quando voltar à Gramado, ficarei na pousada novamente!"
mai. de 2022,5,Excelente experiência,"As acomodações são de primeira, com toalhas e lençóis bem gostosos.  A calefação é bem eficiente, o café da manhã bem variado, e tem garagem.  O atendimento de todos é muito eficiente e simpático. Adoramos!"
mai. de 2022,5,Ótimo,"Não temos do reclamar, pois gostamos de tudo! Café da manhã foi ótimo, limpeza, atendimento, conforto, foi tudo incrível. Localização boa, nada de barulho tbm, pra quem quer descansar é uma ótima opção."
mai. de 2022,5,Lugar Ótimo,"Um lugar muito aconchegante, café da manhã maravilhoso com uma vista ótima , organização , limpeza e atendimento sensacional, um lugar perfeito para quem busca sossego, com certeza retornaremos com a família."
mai. de 2022,5,Passeio,"Ambiente super tranquilo, bem confortável, pessoal super atencioso, café com bastante variedades e bem gostoso, ótima localização,perto do centro, ótima igienisação, enfim, gostei de tudo, recomendo e retornarei,"
mai. de 2022,5,Pousada esplêndida com um atendimento ímpar,"Dos funcionários, à limpeza do local e café da manhã, estava tudo perfeito! Indicarei para meus amigos e voltarei sempre que puder. A pousada borô é um ótimo custo benefício e surpreendeu de forma positiva."
mai. de 2022,5,Pousada,"Lugar incrível, aconchegante, quentinho.  As pessoas são educadas e atenciosas, recomendo e com certeza vamos voltar.  Amamos muito o lugar.  Café da manhã muito especial, cheio de coisas gostosas e com tudo que temos direito. Uma variedade de bolos, pães e café quentinho.  😍😍😍"
mai. de 2022,5,Impecável!⭐,"Tudo muito limpo e bem cuidado. Quarto e banheiro amplo, um diferencial para nós que nos hospedamos por uma 1 semana.  Café da manhã espetacular!  Todos da pousada muito acolhedores e nos deram ótimas dicas para conhecer a região."
mai. de 2022,5,Lugar Aconchegante !,"Lugar tranquilo para quem quer descansar.    A pousada transmite tranquilidade , além de uma ótima recepção e atendimento, fomos muito bem recebidos , o que chamou mais atenção foi o banheiro que conta com aquecedor a gás , e está sempre ligado , ou seja o banheiro está sempre quentinho, no geral pousada muito aconchegante, e o café maravilhoso! Voltaremos ☺️🫶🏼"
mai. de 2022,5,Fantástica,"A pousada é simplesmente maravilhosa, aconchegante, limpa, quentinha, café muito saboroso e atendentes simpáticos e atenciosos. Com certeza voltaremos e iremos recomendar. Desejamos muito sucesso a vocês 🥰🙏🏼🤩"
mai. de 2022,5,POUSADA MARAVILHOSA,"A pousada é maravilhosa, perfeita,  Café da manhã muito bom, pessoas atenciosas, banheira bem grande, quarto lindo.  Fomos para comemorar nosso aniversário de casamento e adoramos.    Espero voltar novamente."
mai. de 2022,5,"Lugar excelente, todos os funcionários muito atenciosos, amei 🥰","Pousada me surpreendeu, atendimento nota 10, quartos excelentes em conforto, café da manhã maravilhoso, limpeza impecável, lugar bem família estão de parabéns, super indico e com certeza voltarei a me hospedar novamente com a minha família!👏👏"
